movement_id,production_order_id,material_id,material_name,movement_type,quantity,unit
SM0001644,PO000759,M004,Aluminium Alloy,Consumption,5552.0,Kg
SM0001645,PO000759,M011,Industrial Coolant,Consumption,173.5,Litre
SM0001646,PO000760,M003,Stainless Steel,Consumption,3240.0,Kg
SM0001647,PO000760,M012,Electronic Sensors,Consumption,810.0,Piece
SM0001648,PO000761,M002,Forged Steel,Consumption,3948.0,Kg
SM0001649,PO000761,M014,Hydraulic Fluid,Consumption,394.8,Litre
SM0001650,PO000762,M001,Cast Iron,Consumption,7952.0,Kg
SM0001651,PO000762,M015,Protective Coating,Consumption,170.4,Litre
SM0001652,PO000763,M001,Cast Iron,Consumption,16425.0,Kg
SM0001653,PO000763,M010,Lubricating Oil,Consumption,146.0,Litre
SM0001654,PO000763,M011,Industrial Coolant,Consumption,292.0,Litre
SM0001655,PO000764,M002,Forged Steel,Consumption,6798.0,Kg
SM0001656,PO000764,M010,Lubricating Oil,Consumption,92.7,Litre
SM0001657,PO000765,M004,Aluminium Alloy,Consumption,6336.0,Kg
SM0001658,PO000765,M011,Industrial Coolant,Consumption,198.0,Litre
SM0001659,PO000766,M003,Stainless Steel,Consumption,3952.0,Kg
SM0001660,PO000766,M012,Electronic Sensors,Consumption,988.0,Piece
SM0001661,PO000767,M002,Forged Steel,Consumption,3480.0,Kg
SM0001662,PO000767,M014,Hydraulic Fluid,Consumption,348.0,Litre
SM0001663,PO000768,M001,Cast Iron,Consumption,7448.0,Kg
SM0001664,PO000768,M015,Protective Coating,Consumption,159.6,Litre
SM0001665,PO000769,M001,Cast Iron,Consumption,18855.0,Kg
SM0001666,PO000769,M010,Lubricating Oil,Consumption,167.6,Litre
SM0001667,PO000769,M011,Industrial Coolant,Consumption,335.2,Litre
SM0001668,PO000770,M002,Forged Steel,Consumption,7062.0,Kg
SM0001669,PO000770,M010,Lubricating Oil,Consumption,96.3,Litre
SM0001670,PO000771,M004,Aluminium Alloy,Consumption,5712.0,Kg
SM0001671,PO000771,M011,Industrial Coolant,Consumption,178.5,Litre
SM0001672,PO000772,M003,Stainless Steel,Consumption,3464.0,Kg
SM0001673,PO000772,M012,Electronic Sensors,Consumption,866.0,Piece
SM0001674,PO000773,M002,Forged Steel,Consumption,3516.0,Kg
SM0001675,PO000773,M014,Hydraulic Fluid,Consumption,351.6,Litre
SM0001676,PO000774,M001,Cast Iron,Consumption,7084.0,Kg
SM0001677,PO000774,M015,Protective Coating,Consumption,151.8,Litre
SM0001678,PO000775,M001,Cast Iron,Consumption,17595.0,Kg
SM0001679,PO000775,M010,Lubricating Oil,Consumption,156.4,Litre
SM0001680,PO000775,M011,Industrial Coolant,Consumption,312.8,Litre
SM0001681,PO000776,M002,Forged Steel,Consumption,6864.0,Kg
SM0001682,PO000776,M010,Lubricating Oil,Consumption,93.6,Litre
SM0001683,PO000777,M004,Aluminium Alloy,Consumption,5600.0,Kg
SM0001684,PO000777,M011,Industrial Coolant,Consumption,175.0,Litre
SM0001685,PO000778,M003,Stainless Steel,Consumption,3328.0,Kg
SM0001686,PO000778,M012,Electronic Sensors,Consumption,832.0,Piece
SM0001687,PO000779,M002,Forged Steel,Consumption,3720.0,Kg
SM0001688,PO000779,M014,Hydraulic Fluid,Consumption,372.0,Litre
SM0001689,PO000780,M001,Cast Iron,Consumption,8064.0,Kg
SM0001690,PO000780,M015,Protective Coating,Consumption,172.8,Litre
SM0001691,PO000781,M001,Cast Iron,Consumption,16200.0,Kg
SM0001692,PO000781,M010,Lubricating Oil,Consumption,144.0,Litre
SM0001693,PO000781,M011,Industrial Coolant,Consumption,288.0,Litre
SM0001694,PO000782,M002,Forged Steel,Consumption,7326.0,Kg
SM0001695,PO000782,M010,Lubricating Oil,Consumption,99.9,Litre
SM0001696,PO000783,M004,Aluminium Alloy,Consumption,6432.0,Kg
SM0001697,PO000783,M011,Industrial Coolant,Consumption,201.0,Litre
SM0001698,PO000784,M003,Stainless Steel,Consumption,3808.0,Kg
SM0001699,PO000784,M012,Electronic Sensors,Consumption,952.0,Piece
SM0001700,PO000785,M002,Forged Steel,Consumption,3672.0,Kg
SM0001701,PO000785,M014,Hydraulic Fluid,Consumption,367.2,Litre
SM0001702,PO000786,M001,Cast Iron,Consumption,7448.0,Kg
SM0001703,PO000786,M015,Protective Coating,Consumption,159.6,Litre
SM0001704,PO000787,M001,Cast Iron,Consumption,18270.0,Kg
SM0001705,PO000787,M010,Lubricating Oil,Consumption,162.4,Litre
SM0001706,PO000787,M011,Industrial Coolant,Consumption,324.8,Litre
SM0001707,PO000788,M002,Forged Steel,Consumption,6820.0,Kg
SM0001708,PO000788,M010,Lubricating Oil,Consumption,93.0,Litre
SM0001709,PO000789,M004,Aluminium Alloy,Consumption,5568.0,Kg
SM0001710,PO000789,M011,Industrial Coolant,Consumption,174.0,Litre
SM0001711,PO000790,M003,Stainless Steel,Consumption,3656.0,Kg
SM0001712,PO000790,M012,Electronic Sensors,Consumption,914.0,Piece
SM0001713,PO000791,M002,Forged Steel,Consumption,3732.0,Kg
SM0001714,PO000791,M014,Hydraulic Fluid,Consumption,373.2,Litre
SM0001715,PO000792,M001,Cast Iron,Consumption,7140.0,Kg
SM0001716,PO000792,M015,Protective Coating,Consumption,153.0,Litre
SM0001717,PO000793,M001,Cast Iron,Consumption,17910.0,Kg
SM0001718,PO000793,M010,Lubricating Oil,Consumption,159.2,Litre
SM0001719,PO000793,M011,Industrial Coolant,Consumption,318.4,Litre
SM0001720,PO000794,M002,Forged Steel,Consumption,7612.0,Kg
SM0001721,PO000794,M010,Lubricating Oil,Consumption,103.8,Litre
SM0001722,PO000795,M004,Aluminium Alloy,Consumption,5488.0,Kg
SM0001723,PO000795,M011,Industrial Coolant,Consumption,171.5,Litre
SM0001724,PO000796,M003,Stainless Steel,Consumption,3648.0,Kg
SM0001725,PO000796,M012,Electronic Sensors,Consumption,912.0,Piece
SM0001726,PO000797,M002,Forged Steel,Consumption,3888.0,Kg
SM0001727,PO000797,M014,Hydraulic Fluid,Consumption,388.8,Litre
SM0001728,PO000798,M001,Cast Iron,Consumption,6720.0,Kg
SM0001729,PO000798,M015,Protective Coating,Consumption,144.0,Litre
SM0001730,PO000799,M001,Cast Iron,Consumption,18135.0,Kg
SM0001731,PO000799,M010,Lubricating Oil,Consumption,161.2,Litre
SM0001732,PO000799,M011,Industrial Coolant,Consumption,322.4,Litre
SM0001733,PO000800,M002,Forged Steel,Consumption,7304.0,Kg
SM0001734,PO000800,M010,Lubricating Oil,Consumption,99.6,Litre
SM0001735,PO000801,M004,Aluminium Alloy,Consumption,6448.0,Kg
SM0001736,PO000801,M011,Industrial Coolant,Consumption,201.5,Litre
SM0001737,PO000802,M003,Stainless Steel,Consumption,3368.0,Kg
SM0001738,PO000802,M012,Electronic Sensors,Consumption,842.0,Piece
SM0001739,PO000803,M002,Forged Steel,Consumption,3996.0,Kg
SM0001740,PO000803,M014,Hydraulic Fluid,Consumption,399.6,Litre
SM0001741,PO000804,M001,Cast Iron,Consumption,8120.0,Kg
SM0001742,PO000804,M015,Protective Coating,Consumption,174.0,Litre
SM0001743,PO000805,M001,Cast Iron,Consumption,16110.0,Kg
SM0001744,PO000805,M010,Lubricating Oil,Consumption,143.2,Litre
SM0001745,PO000805,M011,Industrial Coolant,Consumption,286.4,Litre
SM0001746,PO000806,M002,Forged Steel,Consumption,8008.0,Kg
SM0001747,PO000806,M010,Lubricating Oil,Consumption,109.2,Litre
SM0001748,PO000807,M004,Aluminium Alloy,Consumption,5712.0,Kg
SM0001749,PO000807,M011,Industrial Coolant,Consumption,178.5,Litre
SM0001750,PO000808,M003,Stainless Steel,Consumption,3216.0,Kg
SM0001751,PO000808,M012,Electronic Sensors,Consumption,804.0,Piece
SM0001752,PO000809,M002,Forged Steel,Consumption,3972.0,Kg
SM0001753,PO000809,M014,Hydraulic Fluid,Consumption,397.2,Litre
SM0001754,PO000810,M001,Cast Iron,Consumption,7784.0,Kg
SM0001755,PO000810,M015,Protective Coating,Consumption,166.8,Litre
SM0001756,PO000811,M001,Cast Iron,Consumption,18945.0,Kg
SM0001757,PO000811,M010,Lubricating Oil,Consumption,168.4,Litre
SM0001758,PO000811,M011,Industrial Coolant,Consumption,336.8,Litre
SM0001759,PO000812,M002,Forged Steel,Consumption,7788.0,Kg
SM0001760,PO000812,M010,Lubricating Oil,Consumption,106.2,Litre
SM0001761,PO000813,M004,Aluminium Alloy,Consumption,6016.0,Kg
SM0001762,PO000813,M011,Industrial Coolant,Consumption,188.0,Litre
SM0001763,PO000814,M003,Stainless Steel,Consumption,3200.0,Kg
SM0001764,PO000814,M012,Electronic Sensors,Consumption,800.0,Piece
SM0001765,PO000815,M002,Forged Steel,Consumption,3504.0,Kg
SM0001766,PO000815,M014,Hydraulic Fluid,Consumption,350.4,Litre
SM0001767,PO000816,M001,Cast Iron,Consumption,7112.0,Kg
SM0001768,PO000816,M015,Protective Coating,Consumption,152.4,Litre
SM0001769,PO000817,M001,Cast Iron,Consumption,18855.0,Kg
SM0001770,PO000817,M010,Lubricating Oil,Consumption,167.6,Litre
SM0001771,PO000817,M011,Industrial Coolant,Consumption,335.2,Litre
SM0001772,PO000818,M002,Forged Steel,Consumption,7348.0,Kg
SM0001773,PO000818,M010,Lubricating Oil,Consumption,100.2,Litre
SM0001774,PO000819,M004,Aluminium Alloy,Consumption,6528.0,Kg
SM0001775,PO000819,M011,Industrial Coolant,Consumption,204.0,Litre
SM0001776,PO000820,M003,Stainless Steel,Consumption,3256.0,Kg
SM0001777,PO000820,M012,Electronic Sensors,Consumption,814.0,Piece
SM0001778,PO000821,M002,Forged Steel,Consumption,3720.0,Kg
SM0001779,PO000821,M014,Hydraulic Fluid,Consumption,372.0,Litre
SM0001780,PO000822,M001,Cast Iron,Consumption,7924.0,Kg
SM0001781,PO000822,M015,Protective Coating,Consumption,169.8,Litre
SM0001782,PO000823,M001,Cast Iron,Consumption,19395.0,Kg
SM0001783,PO000823,M010,Lubricating Oil,Consumption,172.4,Litre
SM0001784,PO000823,M011,Industrial Coolant,Consumption,344.8,Litre
SM0001785,PO000824,M002,Forged Steel,Consumption,8008.0,Kg
SM0001786,PO000824,M010,Lubricating Oil,Consumption,109.2,Litre
SM0001787,PO000825,M004,Aluminium Alloy,Consumption,5360.0,Kg
SM0001788,PO000825,M011,Industrial Coolant,Consumption,167.5,Litre
SM0001789,PO000826,M003,Stainless Steel,Consumption,3504.0,Kg
SM0001790,PO000826,M012,Electronic Sensors,Consumption,876.0,Piece
SM0001791,PO000827,M002,Forged Steel,Consumption,3900.0,Kg
SM0001792,PO000827,M014,Hydraulic Fluid,Consumption,390.0,Litre
SM0001793,PO000828,M001,Cast Iron,Consumption,8120.0,Kg
SM0001794,PO000828,M015,Protective Coating,Consumption,174.0,Litre
SM0001795,PO000829,M001,Cast Iron,Consumption,17820.0,Kg
SM0001796,PO000829,M010,Lubricating Oil,Consumption,158.4,Litre
SM0001797,PO000829,M011,Industrial Coolant,Consumption,316.8,Litre
SM0001798,PO000830,M002,Forged Steel,Consumption,7040.0,Kg
SM0001799,PO000830,M010,Lubricating Oil,Consumption,96.0,Litre
SM0001800,PO000831,M004,Aluminium Alloy,Consumption,5872.0,Kg
SM0001801,PO000831,M011,Industrial Coolant,Consumption,183.5,Litre
SM0001802,PO000832,M003,Stainless Steel,Consumption,3688.0,Kg
SM0001803,PO000832,M012,Electronic Sensors,Consumption,922.0,Piece
SM0001804,PO000833,M002,Forged Steel,Consumption,3960.0,Kg
SM0001805,PO000833,M014,Hydraulic Fluid,Consumption,396.0,Litre
SM0001806,PO000834,M001,Cast Iron,Consumption,7140.0,Kg
SM0001807,PO000834,M015,Protective Coating,Consumption,153.0,Litre
SM0001808,PO000835,M001,Cast Iron,Consumption,18090.0,Kg
SM0001809,PO000835,M010,Lubricating Oil,Consumption,160.8,Litre
SM0001810,PO000835,M011,Industrial Coolant,Consumption,321.6,Litre
SM0001811,PO000836,M002,Forged Steel,Consumption,6930.0,Kg
SM0001812,PO000836,M010,Lubricating Oil,Consumption,94.5,Litre
SM0001813,PO000837,M004,Aluminium Alloy,Consumption,5888.0,Kg
SM0001814,PO000837,M011,Industrial Coolant,Consumption,184.0,Litre
SM0001815,PO000838,M003,Stainless Steel,Consumption,3808.0,Kg
SM0001816,PO000838,M012,Electronic Sensors,Consumption,952.0,Piece
SM0001817,PO000839,M002,Forged Steel,Consumption,3924.0,Kg
SM0001818,PO000839,M014,Hydraulic Fluid,Consumption,392.4,Litre
SM0001819,PO000840,M001,Cast Iron,Consumption,7952.0,Kg
SM0001820,PO000840,M015,Protective Coating,Consumption,170.4,Litre
SM0001821,PO000841,M001,Cast Iron,Consumption,17280.0,Kg
SM0001822,PO000841,M010,Lubricating Oil,Consumption,153.6,Litre
SM0001823,PO000841,M011,Industrial Coolant,Consumption,307.2,Litre
SM0001824,PO000842,M002,Forged Steel,Consumption,8206.0,Kg
SM0001825,PO000842,M010,Lubricating Oil,Consumption,111.9,Litre
SM0001826,PO000843,M004,Aluminium Alloy,Consumption,6320.0,Kg
SM0001827,PO000843,M011,Industrial Coolant,Consumption,197.5,Litre
SM0001828,PO000844,M003,Stainless Steel,Consumption,3808.0,Kg
SM0001829,PO000844,M012,Electronic Sensors,Consumption,952.0,Piece
SM0001830,PO000845,M002,Forged Steel,Consumption,3576.0,Kg
SM0001831,PO000845,M014,Hydraulic Fluid,Consumption,357.6,Litre
SM0001832,PO000846,M001,Cast Iron,Consumption,8232.0,Kg
SM0001833,PO000846,M015,Protective Coating,Consumption,176.4,Litre
SM0001834,PO000847,M001,Cast Iron,Consumption,17055.0,Kg
SM0001835,PO000847,M010,Lubricating Oil,Consumption,151.6,Litre
SM0001836,PO000847,M011,Industrial Coolant,Consumption,303.2,Litre
SM0001837,PO000848,M002,Forged Steel,Consumption,7480.0,Kg
SM0001838,PO000848,M010,Lubricating Oil,Consumption,102.0,Litre
SM0001839,PO000849,M004,Aluminium Alloy,Consumption,6080.0,Kg
SM0001840,PO000849,M011,Industrial Coolant,Consumption,190.0,Litre
SM0001841,PO000850,M003,Stainless Steel,Consumption,3576.0,Kg
SM0001842,PO000850,M012,Electronic Sensors,Consumption,894.0,Piece
SM0001843,PO000851,M002,Forged Steel,Consumption,3936.0,Kg
SM0001844,PO000851,M014,Hydraulic Fluid,Consumption,393.6,Litre
SM0001845,PO000852,M001,Cast Iron,Consumption,6636.0,Kg
SM0001846,PO000852,M015,Protective Coating,Consumption,142.2,Litre
SM0001847,PO000853,M001,Cast Iron,Consumption,18945.0,Kg
SM0001848,PO000853,M010,Lubricating Oil,Consumption,168.4,Litre
SM0001849,PO000853,M011,Industrial Coolant,Consumption,336.8,Litre
SM0001850,PO000854,M002,Forged Steel,Consumption,7502.0,Kg
SM0001851,PO000854,M010,Lubricating Oil,Consumption,102.3,Litre
SM0001852,PO000855,M004,Aluminium Alloy,Consumption,6352.0,Kg
SM0001853,PO000855,M011,Industrial Coolant,Consumption,198.5,Litre
SM0001854,PO000856,M003,Stainless Steel,Consumption,3344.0,Kg
SM0001855,PO000856,M012,Electronic Sensors,Consumption,836.0,Piece
SM0001856,PO000857,M002,Forged Steel,Consumption,3720.0,Kg
SM0001857,PO000857,M014,Hydraulic Fluid,Consumption,372.0,Litre
SM0001858,PO000858,M001,Cast Iron,Consumption,7784.0,Kg
SM0001859,PO000858,M015,Protective Coating,Consumption,166.8,Litre
SM0001860,PO000859,M001,Cast Iron,Consumption,19620.0,Kg
SM0001861,PO000859,M010,Lubricating Oil,Consumption,174.4,Litre
SM0001862,PO000859,M011,Industrial Coolant,Consumption,348.8,Litre
SM0001863,PO000860,M002,Forged Steel,Consumption,7920.0,Kg
SM0001864,PO000860,M010,Lubricating Oil,Consumption,108.0,Litre
SM0001865,PO000861,M004,Aluminium Alloy,Consumption,5824.0,Kg
SM0001866,PO000861,M011,Industrial Coolant,Consumption,182.0,Litre
SM0001867,PO000862,M003,Stainless Steel,Consumption,3392.0,Kg
SM0001868,PO000862,M012,Electronic Sensors,Consumption,848.0,Piece
SM0001869,PO000863,M002,Forged Steel,Consumption,3540.0,Kg
SM0001870,PO000863,M014,Hydraulic Fluid,Consumption,354.0,Litre
SM0001871,PO000864,M001,Cast Iron,Consumption,7448.0,Kg
SM0001872,PO000864,M015,Protective Coating,Consumption,159.6,Litre
SM0001873,PO000865,M001,Cast Iron,Consumption,18000.0,Kg
SM0001874,PO000865,M010,Lubricating Oil,Consumption,160.0,Litre
SM0001875,PO000865,M011,Industrial Coolant,Consumption,320.0,Litre
SM0001876,PO000866,M002,Forged Steel,Consumption,7348.0,Kg
SM0001877,PO000866,M010,Lubricating Oil,Consumption,100.2,Litre
SM0001878,PO000867,M004,Aluminium Alloy,Consumption,6416.0,Kg
SM0001879,PO000867,M011,Industrial Coolant,Consumption,200.5,Litre
SM0001880,PO000868,M003,Stainless Steel,Consumption,3544.0,Kg
SM0001881,PO000868,M012,Electronic Sensors,Consumption,886.0,Piece
SM0001882,PO000869,M002,Forged Steel,Consumption,3444.0,Kg
SM0001883,PO000869,M014,Hydraulic Fluid,Consumption,344.4,Litre
SM0001884,PO000870,M001,Cast Iron,Consumption,7084.0,Kg
SM0001885,PO000870,M015,Protective Coating,Consumption,151.8,Litre
SM0001886,PO000871,M001,Cast Iron,Consumption,17865.0,Kg
SM0001887,PO000871,M010,Lubricating Oil,Consumption,158.8,Litre
SM0001888,PO000871,M011,Industrial Coolant,Consumption,317.6,Litre
SM0001889,PO000872,M002,Forged Steel,Consumption,7282.0,Kg
SM0001890,PO000872,M010,Lubricating Oil,Consumption,99.3,Litre
SM0001891,PO000873,M004,Aluminium Alloy,Consumption,5696.0,Kg
SM0001892,PO000873,M011,Industrial Coolant,Consumption,178.0,Litre
SM0001893,PO000874,M003,Stainless Steel,Consumption,3432.0,Kg
SM0001894,PO000874,M012,Electronic Sensors,Consumption,858.0,Piece
SM0001895,PO000875,M002,Forged Steel,Consumption,3624.0,Kg
SM0001896,PO000875,M014,Hydraulic Fluid,Consumption,362.4,Litre
SM0001897,PO000876,M001,Cast Iron,Consumption,7672.0,Kg
SM0001898,PO000876,M015,Protective Coating,Consumption,164.4,Litre
SM0001899,PO000877,M001,Cast Iron,Consumption,17325.0,Kg
SM0001900,PO000877,M010,Lubricating Oil,Consumption,154.0,Litre
SM0001901,PO000877,M011,Industrial Coolant,Consumption,308.0,Litre
SM0001902,PO000878,M002,Forged Steel,Consumption,8096.0,Kg
SM0001903,PO000878,M010,Lubricating Oil,Consumption,110.4,Litre
SM0001904,PO000879,M004,Aluminium Alloy,Consumption,5728.0,Kg
SM0001905,PO000879,M011,Industrial Coolant,Consumption,179.0,Litre
SM0001906,PO000880,M003,Stainless Steel,Consumption,3576.0,Kg
SM0001907,PO000880,M012,Electronic Sensors,Consumption,894.0,Piece
SM0001908,PO000881,M002,Forged Steel,Consumption,3924.0,Kg
SM0001909,PO000881,M014,Hydraulic Fluid,Consumption,392.4,Litre
SM0001910,PO000882,M001,Cast Iron,Consumption,7980.0,Kg
SM0001911,PO000882,M015,Protective Coating,Consumption,171.0,Litre
SM0001912,PO000883,M001,Cast Iron,Consumption,19035.0,Kg
SM0001913,PO000883,M010,Lubricating Oil,Consumption,169.2,Litre
SM0001914,PO000883,M011,Industrial Coolant,Consumption,338.4,Litre
SM0001915,PO000884,M002,Forged Steel,Consumption,7920.0,Kg
SM0001916,PO000884,M010,Lubricating Oil,Consumption,108.0,Litre
SM0001917,PO000885,M004,Aluminium Alloy,Consumption,5664.0,Kg
SM0001918,PO000885,M011,Industrial Coolant,Consumption,177.0,Litre
SM0001919,PO000886,M003,Stainless Steel,Consumption,3456.0,Kg
SM0001920,PO000886,M012,Electronic Sensors,Consumption,864.0,Piece
SM0001921,PO000887,M002,Forged Steel,Consumption,3360.0,Kg
SM0001922,PO000887,M014,Hydraulic Fluid,Consumption,336.0,Litre
SM0001923,PO000888,M001,Cast Iron,Consumption,7000.0,Kg
SM0001924,PO000888,M015,Protective Coating,Consumption,150.0,Litre
SM0001925,PO000889,M001,Cast Iron,Consumption,16065.0,Kg
SM0001926,PO000889,M010,Lubricating Oil,Consumption,142.8,Litre
SM0001927,PO000889,M011,Industrial Coolant,Consumption,285.6,Litre
SM0001928,PO000890,M002,Forged Steel,Consumption,7084.0,Kg
SM0001929,PO000890,M010,Lubricating Oil,Consumption,96.6,Litre
SM0001930,PO000891,M004,Aluminium Alloy,Consumption,6304.0,Kg
SM0001931,PO000891,M011,Industrial Coolant,Consumption,197.0,Litre
SM0001932,PO000892,M003,Stainless Steel,Consumption,3456.0,Kg
SM0001933,PO000892,M012,Electronic Sensors,Consumption,864.0,Piece
SM0001934,PO000893,M002,Forged Steel,Consumption,3660.0,Kg
SM0001935,PO000893,M014,Hydraulic Fluid,Consumption,366.0,Litre
SM0001936,PO000894,M001,Cast Iron,Consumption,6748.0,Kg
SM0001937,PO000894,M015,Protective Coating,Consumption,144.6,Litre
SM0001938,PO000895,M001,Cast Iron,Consumption,18495.0,Kg
SM0001939,PO000895,M010,Lubricating Oil,Consumption,164.4,Litre
SM0001940,PO000895,M011,Industrial Coolant,Consumption,328.8,Litre
SM0001941,PO000896,M002,Forged Steel,Consumption,8074.0,Kg
SM0001942,PO000896,M010,Lubricating Oil,Consumption,110.1,Litre
SM0001943,PO000897,M004,Aluminium Alloy,Consumption,6288.0,Kg
SM0001944,PO000897,M011,Industrial Coolant,Consumption,196.5,Litre
SM0001945,PO000898,M003,Stainless Steel,Consumption,3360.0,Kg
SM0001946,PO000898,M012,Electronic Sensors,Consumption,840.0,Piece
SM0001947,PO000899,M002,Forged Steel,Consumption,3456.0,Kg
SM0001948,PO000899,M014,Hydraulic Fluid,Consumption,345.6,Litre
SM0001949,PO000900,M001,Cast Iron,Consumption,7700.0,Kg
SM0001950,PO000900,M015,Protective Coating,Consumption,165.0,Litre
SM0001951,PO000901,M001,Cast Iron,Consumption,17055.0,Kg
SM0001952,PO000901,M010,Lubricating Oil,Consumption,151.6,Litre
SM0001953,PO000901,M011,Industrial Coolant,Consumption,303.2,Litre
SM0001954,PO000902,M002,Forged Steel,Consumption,7546.0,Kg
SM0001955,PO000902,M010,Lubricating Oil,Consumption,102.9,Litre
SM0001956,PO000903,M004,Aluminium Alloy,Consumption,5664.0,Kg
SM0001957,PO000903,M011,Industrial Coolant,Consumption,177.0,Litre
SM0001958,PO000904,M003,Stainless Steel,Consumption,3808.0,Kg
SM0001959,PO000904,M012,Electronic Sensors,Consumption,952.0,Piece
SM0001960,PO000905,M002,Forged Steel,Consumption,3984.0,Kg
SM0001961,PO000905,M014,Hydraulic Fluid,Consumption,398.4,Litre
SM0001962,PO000906,M001,Cast Iron,Consumption,7252.0,Kg
SM0001963,PO000906,M015,Protective Coating,Consumption,155.4,Litre
SM0001964,PO000907,M001,Cast Iron,Consumption,16965.0,Kg
SM0001965,PO000907,M010,Lubricating Oil,Consumption,150.8,Litre
SM0001966,PO000907,M011,Industrial Coolant,Consumption,301.6,Litre
SM0001967,PO000908,M002,Forged Steel,Consumption,7502.0,Kg
SM0001968,PO000908,M010,Lubricating Oil,Consumption,102.3,Litre
SM0001969,PO000909,M004,Aluminium Alloy,Consumption,5776.0,Kg
SM0001970,PO000909,M011,Industrial Coolant,Consumption,180.5,Litre
SM0001971,PO000910,M003,Stainless Steel,Consumption,3616.0,Kg
SM0001972,PO000910,M012,Electronic Sensors,Consumption,904.0,Piece
SM0001973,PO000911,M002,Forged Steel,Consumption,3660.0,Kg
